W V_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-1.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-1.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-0.50000000000000000,-0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-0.50000000000000000,0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=-0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,-1.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,1.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.50000000000000000,-0.50000000000000000,-0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.50000000000000000,0.50000000000000000,0.50000000000000000,-0.50000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_1 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_2 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_2 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_2 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_2 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_3 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_3 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_3 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_3 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W bV_4 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
W V_5 k=0 n=0/1,0/1,0/1,0/1,0/1,0/1 q=-1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000 osc=0 P=0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000,-1.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000
